=========================================
  Date:        9/21/2022
  Time:        14:36:32
  Number:      994
  Initials:    im
  Age:         
  Hand:        Right
  Gender:      Female
  Ethnicity:   Caucasian
  Lesion Site: None
  Lesion Side: None
  Pool:        Paid
  Comments:    
  From:        parserEEGimpblockwfast.exe
=========================================
994	9	small mice smell cheese	751792	14091	15372
994	12	old boats need care	751792	15372	16653
994	37	blah blah blah blah	751792	16653	17934
994	14	words warm sad hearts	769726	0	1281
994	23	kids played fast games	769726	1281	2562
994	22	lambs ate green grass	769726	2562	3843
994	16	flights bring deep sleep	769726	3843	5124
994	21	mice smell old cheese	769726	5124	6405
994	18	stars shine bright light	769726	6405	7686
994	20	boys read short books	769726	7686	8967
994	17	cups leaked hot tea	769726	8967	10248
994	19	cubs drink warm milk	769726	10248	11529
994	13	cats like warm food	769726	11529	12810
994	37	blah blah blah blah	769726	12810	14091
994	37	blah blah blah blah	769726	14091	15372
994	15	girls push large carts	769726	15372	16653
994	24	cars need good care	769726	16653	17934
994	36	feed me the soup	787660	0	1281
994	28	lend him the books	787660	1281	2562
994	29	pass her the cheese	787660	2562	3843
994	30	sell her the car	787660	3843	5124
994	37	blah blah blah blah	787660	5124	6405
994	31	send them the gifts	787660	6405	7686
994	26	tell me the words	787660	7686	8967
994	37	blah blah blah blah	787660	8967	10248
994	27	show him the cats	787660	10248	11529
994	33	fetch me the milk	787660	11529	12810
994	34	read them the page	787660	12810	14091
994	32	bring us the toys	787660	14091	15372
994	35	save her the seat	787660	15372	16653
994	25	give me the milk	787660	16653	17934
994	37	the boat was old	866966	0	1281
994	38	the boy was young	866966	1281	2562
994	39	the trip was long	866966	2562	3843
994	40	the sea was rough	866966	3843	5124
994	41	the boat sunk fast	866966	5124	6405
994	42	the boy was brave	866966	6405	7686
994	43	the boy swam hard	866966	7686	8967
994	44	the waves were huge	866966	8967	10248
994	45	the rocks were sharp	866966	10248	11529
994	46	the boy was strong	866966	11529	12810
994	47	the boy reached land	866966	12810	14091
994	48	the town was near	866966	14091	15372
994	49	blah blah blah blah	866966	15372	16653
994	49	the night was dark	866966	16653	17934
994	50	the woods were vast	866966	17934	19215
994	51	the cow was lost	866966	19215	20496
994	52	she saw the owl	866966	20496	21777
994	53	the tree was tall	866966	21777	23058
994	54	the cow said moo	866966	23058	24339
994	55	the owl said who	866966	24339	25620
994	56	the owl flew on	866966	25620	26901
994	57	the cow gave chase	866966	26901	28182
994	58	the cow saw light	866966	28182	29463
994	59	she found the farm	866966	29463	30744
994	60	the cow said moo	866966	30744	32025
994	61	blah blah blah blah	866966	32025	33306
994	61	the game was chess	866966	33306	34587
994	62	the pawn moved first	866966	34587	35868
994	63	the knight stood by	866966	35868	37149
994	64	the rook moved up	866966	37149	38430
994	65	the queen stepped back	866966	38430	39711
994	66	the knight was far	866966	39711	40992
994	67	the pawn moved on	866966	40992	42273
994	68	the knight stayed put	866966	42273	43554
994	69	the queen was gone	866966	43554	44835
994	70	the guy said check	866966	44835	46116
994	71	the king was done	866966	46116	47397
994	72	the game was lost	866966	47397	48678
994	73	blah blah blah blah	866966	48678	49959
994	73	i need some cash	866966	49959	51240
994	74	i ask my friends	866966	51240	52521
994	75	my friends have none	866966	52521	53802
994	76	i walk to town	866966	53802	55083
994	77	i meet my aunt	866966	55083	56364
994	78	she needs some work	866966	56364	57645
994	79	i clean her yard	866966	57645	58926
994	80	i paint her fence	866966	58926	60207
994	81	i wash her car	866966	60207	61488
994	82	she pays me well	866966	61488	62769
994	83	i feel so beat	866966	62769	64050
994	84	i walk back home	866966	64050	65331
994	85	blah blah blah blah	866966	65331	66612
994	37	the boat was old	866966	66612	67893
994	38	the boy was young	866966	67893	69174
994	39	the trip was long	866966	69174	70455
994	40	the sea was rough	866966	70455	71736
994	41	the boat sunk fast	866966	71736	73017
994	42	the boy was brave	866966	73017	74298
994	43	the boy swam hard	866966	74298	75579
994	44	the waves were huge	866966	75579	76860
994	45	the rocks were sharp	866966	76860	78141
994	46	the boy was strong	866966	78141	79422
994	47	the boy reached land	866966	79422	80703
994	48	the town was near	866966	80703	81984
994	49	blah blah blah blah	866966	81984	83265
994	49	the night was dark	866966	83265	84546
994	50	the woods were vast	866966	84546	85827
994	51	the cow was lost	866966	85827	87108
994	52	she saw the owl	866966	87108	88389
994	53	the tree was tall	866966	88389	89670
994	54	the cow said moo	866966	89670	90951
994	55	the owl said who	866966	90951	92232
994	56	the owl flew on	866966	92232	93513
994	57	the cow gave chase	866966	93513	94794
994	58	the cow saw light	866966	94794	96075
994	59	she found the farm	866966	96075	97356
994	60	the cow said moo	866966	97356	98637
994	61	blah blah blah blah	866966	98637	99918
994	61	the game was chess	866966	99918	101199
994	62	the pawn moved first	866966	101199	102480
994	63	the knight stood by	866966	102480	103761
994	64	the rook moved up	866966	103761	105042
994	65	the queen stepped back	866966	105042	106323
994	66	the knight was far	866966	106323	107604
994	67	the pawn moved on	866966	107604	108885
994	68	the knight stayed put	866966	108885	110166
994	69	the queen was gone	866966	110166	111447
994	70	the guy said check	866966	111447	112728
994	71	the king was done	866966	112728	114009
994	72	the game was lost	866966	114009	115290
994	73	blah blah blah blah	866966	115290	116571
994	73	i need some cash	866966	116571	117852
994	74	i ask my friends	866966	117852	119133
994	75	my friends have none	866966	119133	120414
994	76	i walk to town	866966	120414	121695
994	77	i meet my aunt	866966	121695	122976
994	78	she needs some work	866966	122976	124257
994	79	i clean her yard	866966	124257	125538
994	80	i paint her fence	866966	125538	126819
994	81	i wash her car	866966	126819	128100
994	82	she pays me well	866966	128100	129381
994	83	i feel so beat	866966	129381	130662
994	84	i walk back home	866966	130662	131943
994	85	blah blah blah blah	866966	131943	133224
994	37	the boat was old	866966	133224	134505
994	38	the boy was young	866966	134505	135786
994	39	the trip was long	866966	135786	137067
994	40	the sea was rough	866966	137067	138348
994	41	the boat sunk fast	866966	138348	139629
994	42	the boy was brave	866966	139629	140910
994	43	the boy swam hard	866966	140910	142191
994	44	the waves were huge	866966	142191	143472
994	45	the rocks were sharp	866966	143472	144753
994	46	the boy was strong	866966	144753	146034
994	47	the boy reached land	866966	146034	147315
994	48	the town was near	866966	147315	148596
994	49	blah blah blah blah	866966	148596	149877
994	49	the night was dark	866966	149877	151158
994	50	the woods were vast	866966	151158	152439
994	51	the cow was lost	866966	152439	153720
994	52	she saw the owl	866966	153720	155001
994	53	the tree was tall	866966	155001	156282
994	54	the cow said moo	866966	156282	157563
994	55	the owl said who	866966	157563	158844
994	56	the owl flew on	866966	158844	160125
994	57	the cow gave chase	866966	160125	161406
994	58	the cow saw light	866966	161406	162687
994	59	she found the farm	866966	162687	163968
994	60	the cow said moo	866966	163968	165249
994	61	blah blah blah blah	866966	165249	166530
994	61	the game was chess	866966	166530	167811
994	62	the pawn moved first	866966	167811	169092
994	63	the knight stood by	866966	169092	170373
994	64	the rook moved up	866966	170373	171654
994	65	the queen stepped back	866966	171654	172935
994	66	the knight was far	866966	172935	174216
994	67	the pawn moved on	866966	174216	175497
994	68	the knight stayed put	866966	175497	176778
994	69	the queen was gone	866966	176778	178059
994	70	the guy said check	866966	178059	179340
994	71	the king was done	866966	179340	180621
994	72	the game was lost	866966	180621	181902
994	73	blah blah blah blah	866966	181902	183183
994	73	i need some cash	866966	183183	184464
994	74	i ask my friends	866966	184464	185745
994	75	my friends have none	866966	185745	187026
994	76	i walk to town	866966	187026	188307
994	77	i meet my aunt	866966	188307	189588
994	78	she needs some work	866966	189588	190869
994	79	i clean her yard	866966	190869	192150
994	80	i paint her fence	866966	192150	193431
994	81	i wash her car	866966	193431	194712
994	82	she pays me well	866966	194712	195993
994	83	i feel so beat	866966	195993	197274
994	84	i walk back home	866966	197274	198555
